temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
36.0,1022.0,38.7,-110.21,-496.48,472.17,0.364,0.837,0.559,355.84,72.91,104.79,2022-11-09 20:00:26.002615
36.0,1023.0,38.8,-109.87,-496.49,472.16,-0.021,0.503,0.638,354.17,74.45,105.71,2022-11-09 20:00:27.053281
36.0,1023.0,38.7,-109.81,-496.49,472.16,0.209,0.835,0.441,353.68,86.58,101.39,2022-11-09 20:00:28.098478
36.0,1023.0,38.8,-109.42,-496.5,472.15,0.247,0.857,0.533,356.26,81.59,104.94,2022-11-09 20:00:29.146030
36.0,1023.0,38.7,-108.79,-496.5,472.14,0.274,0.671,0.426,356.35,86.05,103.9,2022-11-09 20:00:30.209398
36.0,1024.0,39.0,-108.59,-496.51,472.13,0.442,1.172,0.604,347.58,88.86,100.59,2022-11-09 20:00:31.253698
36.0,1024.0,39.0,-107.53,-496.52,472.11,0.283,1.01,0.567,348.69,96.93,98.8,2022-11-09 20:00:32.297458
36.0,1024.0,38.9,-106.63,-496.54,472.09,0.399,1.065,0.681,352.87,92.35,100.74,2022-11-09 20:00:33.345048
36.0,1024.0,38.8,-105.92,-496.55,472.08,0.139,1.347,0.75,353.93,103.77,94.55,2022-11-09 20:00:34.392895
36.0,1024.0,38.9,-105.29,-496.56,472.06,0.237,0.926,0.709,353.01,105.58,92.01,2022-11-09 20:00:35.456945
36.0,1024.0,38.9,-104.57,-496.57,472.05,0.082,0.812,0.607,350.91,103.79,91.42,2022-11-09 20:00:36.500687
36.0,1023.0,38.9,-105.2,-496.56,472.06,0.155,0.814,0.508,350.82,96.49,92.75,2022-11-09 20:00:37.544423
36.0,1023.0,38.7,-106.07,-496.54,472.08,0.087,0.888,0.695,351.16,92.78,93.58,2022-11-09 20:00:38.592454
36.0,1023.0,38.4,-105.96,-496.55,472.08,0.124,0.797,0.572,351.05,91.16,96.3,2022-11-09 20:00:39.648057
36.0,1023.0,38.5,-105.96,-496.55,472.08,0.125,0.798,0.534,350.13,92.36,94.95,2022-11-09 20:00:40.691648
36.0,1022.0,38.8,-106.29,-496.54,472.08,0.123,0.92,0.612,350.71,89.54,96.13,2022-11-09 20:00:41.735124
36.0,1022.0,38.6,-106.34,-496.54,472.08,0.142,0.882,0.675,351.59,88.87,96.84,2022-11-09 20:00:42.785879
36.0,1022.0,38.7,-105.61,-496.55,472.07,0.132,0.919,0.5,350.85,86.05,97.17,2022-11-09 20:00:43.826348
36.0,1022.0,39.0,-105.05,-496.56,472.06,0.135,0.902,0.663,350.21,84.1,97.2,2022-11-09 20:00:44.869901
36.0,1022.0,38.7,-105.54,-496.55,472.07,0.132,0.782,0.521,350.08,85.07,95.99,2022-11-09 20:00:45.913445
36.0,1022.0,38.8,-105.66,-496.55,472.07,0.091,0.808,0.608,350.14,83.04,96.65,2022-11-09 20:00:46.952670
36.0,1022.0,38.8,-105.69,-496.55,472.07,0.06,0.75,0.499,350.67,83.53,97.47,2022-11-09 20:00:47.997181
36.0,1022.0,38.9,-105.42,-496.55,472.06,0.1,0.875,0.616,351.04,81.6,97.83,2022-11-09 20:00:49.045711
36.0,1022.0,38.9,-105.4,-496.55,472.06,0.147,0.792,0.514,350.39,80.66,97.34,2022-11-09 20:00:50.093003
36.0,1022.0,38.7,-104.87,-496.56,472.05,0.125,0.824,0.533,350.77,78.88,97.79,2022-11-09 20:00:51.140261
36.0,1022.0,38.9,-104.96,-496.56,472.05,0.125,0.725,0.536,350.58,76.68,98.75,2022-11-09 20:00:52.187536
36.0,1022.0,38.7,-105.27,-496.56,472.06,0.255,0.809,0.481,350.2,78.81,97.54,2022-11-09 20:00:53.235123
36.0,1022.0,38.8,-105.16,-496.56,472.06,0.142,0.79,0.541,350.54,76.71,96.66,2022-11-09 20:00:54.282655
36.0,1022.0,38.9,-104.73,-496.56,472.05,0.163,0.786,0.546,350.03,74.82,97.31,2022-11-09 20:00:55.333242
36.0,1022.0,39.2,-105.17,-496.56,472.06,0.145,0.823,0.527,351.4,75.29,97.19,2022-11-09 20:00:56.373368
36.0,1022.0,38.9,-105.56,-496.55,472.07,0.1,0.789,0.615,351.68,73.8,97.18,2022-11-09 20:00:57.417503
36.0,1022.0,38.8,-105.25,-496.56,472.06,0.143,0.843,0.66,351.29,73.93,96.98,2022-11-09 20:00:58.465444
36.0,1022.0,38.9,-104.95,-496.56,472.05,0.169,0.831,0.569,350.04,74.66,96.66,2022-11-09 20:00:59.520662
36.0,1022.0,38.5,-105.5,-496.55,472.07,0.141,0.884,0.628,346.93,72.38,98.42,2022-11-09 20:01:00.594838
36.0,1022.0,38.8,-105.2,-496.56,472.06,0.144,0.854,0.609,346.01,73.87,96.82,2022-11-09 20:01:01.642525
36.0,1021.0,38.8,-105.12,-496.56,472.06,0.181,0.891,0.5,345.85,71.57,97.95,2022-11-09 20:01:02.689907
36.0,1021.0,38.6,-106.26,-496.54,472.08,0.207,0.84,0.581,345.34,71.93,97.45,2022-11-09 20:01:03.745034
36.0,1021.0,38.7,-106.71,-496.53,472.09,0.122,0.832,0.589,342.48,70.95,98.97,2022-11-09 20:01:04.788806
36.0,1021.0,38.7,-105.96,-496.55,472.08,0.171,0.849,0.611,343.86,68.79,99.35,2022-11-09 20:01:05.849811
36.0,1021.0,39.0,-105.68,-496.55,472.07,0.073,0.712,0.456,344.2,67.15,100.14,2022-11-09 20:01:06.908000
36.0,1021.0,38.6,-105.9,-496.55,472.07,0.163,0.808,0.561,342.97,68.33,95.6,2022-11-09 20:01:07.955232
36.0,1021.0,38.9,-105.42,-496.55,472.06,0.157,0.8,0.581,342.08,69.8,94.58,2022-11-09 20:01:09.002514
36.0,1021.0,38.7,-105.7,-496.55,472.07,0.119,0.809,0.571,343.07,68.9,94.35,2022-11-09 20:01:10.050178
36.0,1021.0,38.7,-106.18,-496.54,472.08,0.136,0.734,0.472,344.35,66.16,95.99,2022-11-09 20:01:11.097957
36.0,1021.0,38.8,-106.11,-496.54,472.08,0.153,0.791,0.568,345.29,64.35,96.65,2022-11-09 20:01:12.153197
36.0,1021.0,38.8,-105.73,-496.55,472.07,0.067,0.753,0.622,345.64,62.35,97.57,2022-11-09 20:01:13.203950
36.0,1021.0,38.5,-106.36,-496.54,472.08,0.103,0.773,0.536,346.64,60.05,97.98,2022-11-09 20:01:14.263408
36.0,1021.0,39.0,-106.82,-496.53,472.09,0.115,0.731,0.537,348.08,59.83,97.6,2022-11-09 20:01:15.323001
36.0,1021.0,38.9,-106.55,-496.54,472.09,0.168,0.756,0.582,346.86,61.89,97.05,2022-11-09 20:01:16.370346
36.0,1021.0,38.6,-106.92,-496.53,472.1,0.128,0.807,0.563,346.7,61.94,97.14,2022-11-09 20:01:17.417624
36.0,1021.0,39.0,-108.13,-496.51,472.12,0.145,0.797,0.584,345.65,62.97,97.01,2022-11-09 20:01:18.465325
36.0,1020.0,39.0,-108.69,-496.51,472.14,0.12,0.792,0.623,346.01,64.38,96.34,2022-11-09 20:01:19.513223
36.0,1020.0,38.8,-107.95,-496.52,472.12,0.128,0.834,0.594,344.7,63.8,96.2,2022-11-09 20:01:20.573445
36.0,1020.0,38.9,-107.96,-496.52,472.12,0.162,0.801,0.516,345.47,61.61,96.9,2022-11-09 20:01:21.633389
36.0,1020.0,39.0,-108.41,-496.51,472.13,0.145,0.755,0.53,345.31,61.68,97.26,2022-11-09 20:01:22.686482
36.0,1020.0,38.6,-107.83,-496.52,472.12,0.239,0.789,0.594,348.35,62.71,100.4,2022-11-09 20:01:23.747629
36.0,1020.0,38.7,-108.18,-496.51,472.12,0.138,0.823,0.584,348.94,60.3,101.03,2022-11-09 20:01:24.794898
36.0,1020.0,38.8,-107.96,-496.52,472.12,0.149,0.783,0.589,349.79,59.7,101.18,2022-11-09 20:01:25.842167
36.0,1020.0,38.9,-107.69,-496.52,472.11,0.132,0.838,0.564,350.02,58.37,101.74,2022-11-09 20:01:26.889778
36.0,1020.0,38.9,-107.72,-496.52,472.11,0.139,0.827,0.602,350.31,58.16,102.14,2022-11-09 20:01:27.937338
36.0,1020.0,38.9,-108.13,-496.51,472.12,0.121,0.767,0.629,351.2,57.07,102.31,2022-11-09 20:01:28.985101
36.0,1020.0,39.0,-107.72,-496.52,472.11,0.16,0.87,0.584,350.28,57.34,102.06,2022-11-09 20:01:30.032293
36.0,1020.0,38.7,-106.98,-496.53,472.1,0.182,0.79,0.606,350.7,58.06,101.19,2022-11-09 20:01:31.079893
36.0,1020.0,38.8,-106.53,-496.54,472.09,0.134,0.79,0.467,350.15,58.81,100.64,2022-11-09 20:01:32.130488
36.0,1020.0,38.8,-107.61,-496.52,472.11,0.198,0.829,0.557,349.95,61.11,99.86,2022-11-09 20:01:33.183040
36.0,1020.0,39.1,-107.41,-496.52,472.11,0.167,0.848,0.679,349.08,62.24,100.15,2022-11-09 20:01:34.226796
36.0,1020.0,38.8,-106.88,-496.53,472.1,0.16,0.837,0.667,348.21,62.51,99.59,2022-11-09 20:01:35.270834
36.0,1020.0,38.9,-108.2,-496.51,472.13,0.156,0.778,0.57,348.58,62.28,99.42,2022-11-09 20:01:36.319289
36.0,1020.0,38.7,-108.5,-496.51,472.13,0.128,0.788,0.459,347.47,62.18,99.64,2022-11-09 20:01:37.366512
36.0,1020.0,38.6,-107.72,-496.52,472.11,0.152,0.754,0.51,346.66,62.2,99.85,2022-11-09 20:01:38.417290
36.0,1020.0,38.9,-108.02,-496.52,472.12,0.157,0.833,0.62,347.86,62.44,99.88,2022-11-09 20:01:39.464786
36.0,1020.0,38.8,-108.21,-496.51,472.13,0.153,0.856,0.577,348.03,63.4,99.72,2022-11-09 20:01:40.505416
36.0,1020.0,38.7,-107.43,-496.52,472.11,0.13,0.803,0.577,348.24,62.76,100.31,2022-11-09 20:01:41.564227
36.0,1020.0,38.8,-107.25,-496.53,472.1,0.151,0.817,0.644,348.76,62.39,100.33,2022-11-09 20:01:42.628461
36.0,1020.0,38.7,-107.32,-496.53,472.11,0.141,0.87,0.627,349.37,61.4,100.67,2022-11-09 20:01:43.674732
36.0,1020.0,39.0,-106.93,-496.53,472.1,0.134,0.805,0.619,346.86,61.02,96.96,2022-11-09 20:01:44.735275
36.0,1020.0,38.7,-107.3,-496.53,472.11,0.135,0.817,0.638,347.22,60.98,96.73,2022-11-09 20:01:45.782556
