temp,pres,hum,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,pitch,roll,yaw,datetime
33.0,1017.0,39.5,-251.23,-366.91,474.87,0.555,0.651,0.54,323.35,54.99,125.22,2022-11-07 22:29:48.893107
33.0,1017.0,39.5,-251.36,-366.91,474.87,0.56,0.649,0.538,323.05,54.94,124.75,2022-11-07 22:29:49.977958
33.0,1017.0,39.5,-251.59,-366.94,474.88,0.57,0.655,0.527,327.1,57.99,120.59,2022-11-07 22:29:51.067018
33.0,1017.0,39.6,-251.65,-367.04,474.88,0.56,0.646,0.538,326.38,56.8,121.07,2022-11-07 22:29:52.157611
33.0,1017.0,39.5,-251.79,-367.17,474.88,0.618,0.65,0.536,325.77,57.0,120.48,2022-11-07 22:29:53.246839
33.0,1017.0,39.5,-251.91,-367.2,474.89,0.554,0.642,0.549,325.35,57.28,119.73,2022-11-07 22:29:54.335999
33.0,1017.0,39.7,-251.89,-367.01,474.88,0.55,0.656,0.545,324.99,57.33,119.34,2022-11-07 22:29:55.426547
33.0,1017.0,39.5,-251.68,-366.9,474.88,0.558,0.652,0.54,324.56,56.88,119.4,2022-11-07 22:29:56.511562
33.0,1017.0,39.7,-251.77,-367.03,474.88,0.548,0.655,0.528,324.83,57.03,119.27,2022-11-07 22:29:57.596507
33.0,1017.0,39.6,-251.89,-366.66,474.88,0.497,0.66,0.527,324.82,57.13,118.63,2022-11-07 22:29:58.681278
33.0,1017.0,39.6,-251.66,-366.91,474.88,0.558,0.65,0.531,326.89,55.25,122.21,2022-11-07 22:29:59.770561
33.0,1017.0,39.8,-251.97,-367.65,474.89,0.553,0.649,0.536,328.97,53.43,125.31,2022-11-07 22:30:00.859872
33.0,1017.0,39.7,-252.0,-367.35,474.89,0.565,0.658,0.531,328.34,53.72,124.41,2022-11-07 22:30:01.949111
33.0,1017.0,39.4,-251.92,-367.27,474.89,0.57,0.663,0.526,328.12,53.28,124.31,2022-11-07 22:30:03.034084
33.0,1017.0,39.2,-252.41,-367.04,474.9,0.555,0.645,0.538,327.81,53.39,123.05,2022-11-07 22:30:04.120323
33.0,1017.0,39.7,-253.5,-366.79,474.92,0.558,0.65,0.549,327.17,53.52,122.71,2022-11-07 22:30:05.205179
33.0,1017.0,39.6,-253.64,-366.5,474.92,0.546,0.657,0.536,327.26,54.33,122.26,2022-11-07 22:30:06.290526
33.0,1017.0,39.7,-253.82,-366.41,474.93,0.55,0.643,0.542,326.86,54.3,121.71,2022-11-07 22:30:07.375781
33.0,1017.0,39.8,-253.89,-366.09,474.93,0.546,0.655,0.532,326.64,54.25,120.68,2022-11-07 22:30:08.465083
33.0,1017.0,39.7,-254.03,-366.04,474.93,0.565,0.641,0.559,326.81,53.77,118.71,2022-11-07 22:30:09.554298
33.0,1017.0,39.9,-254.1,-365.85,474.93,0.553,0.642,0.551,326.14,53.32,122.77,2022-11-07 22:30:10.643542
33.0,1017.0,40.0,-254.12,-365.59,474.93,0.559,0.638,0.554,326.0,53.4,122.86,2022-11-07 22:30:11.732853
33.0,1017.0,39.5,-253.75,-364.95,474.92,0.559,0.635,0.553,325.93,53.96,122.21,2022-11-07 22:30:12.817948
33.0,1017.0,40.0,-253.74,-365.38,474.92,0.557,0.653,0.545,325.51,54.11,121.6,2022-11-07 22:30:13.892429
33.0,1017.0,39.8,-253.45,-365.56,474.91,0.559,0.649,0.551,325.18,54.03,121.2,2022-11-07 22:30:14.977812
33.0,1017.0,39.7,-253.18,-365.69,474.91,0.568,0.641,0.564,325.21,53.88,120.98,2022-11-07 22:30:16.067074
33.0,1017.0,39.9,-253.48,-365.38,474.91,0.558,0.647,0.551,325.09,54.19,119.88,2022-11-07 22:30:17.152156
33.0,1017.0,39.7,-254.33,-365.15,474.93,0.555,0.652,0.548,324.64,54.26,123.58,2022-11-07 22:30:18.237103
33.0,1017.0,39.6,-253.86,-365.4,474.92,0.558,0.639,0.552,324.78,54.23,123.09,2022-11-07 22:30:19.322074
33.0,1017.0,39.6,-253.43,-365.71,474.91,0.555,0.646,0.547,324.52,54.27,122.89,2022-11-07 22:30:20.411297
33.0,1017.0,39.8,-253.51,-365.73,474.92,0.556,0.64,0.55,324.37,53.63,123.34,2022-11-07 22:30:21.497858
33.0,1017.0,39.9,-253.57,-365.55,474.92,0.564,0.638,0.556,324.1,52.96,123.03,2022-11-07 22:30:22.583045
33.0,1017.0,39.9,-253.36,-365.5,474.91,0.567,0.638,0.568,321.78,48.13,124.4,2022-11-07 22:30:23.672269
33.0,1017.0,39.9,-253.09,-365.79,474.91,0.556,0.636,0.546,318.87,51.02,118.94,2022-11-07 22:30:24.761611
33.0,1017.0,39.9,-253.14,-365.98,474.91,0.553,0.639,0.55,319.18,51.33,119.27,2022-11-07 22:30:25.850943
33.0,1017.0,39.9,-253.43,-366.01,474.92,0.561,0.64,0.549,319.33,51.53,119.27,2022-11-07 22:30:26.936033
33.0,1017.0,39.8,-253.68,-365.81,474.92,0.567,0.641,0.548,319.21,51.21,119.61,2022-11-07 22:30:28.021011
33.0,1017.0,40.0,-253.57,-366.21,474.92,0.566,0.643,0.546,319.59,51.34,119.49,2022-11-07 22:30:29.106123
33.0,1017.0,39.5,-253.36,-366.43,474.92,0.549,0.634,0.55,319.75,51.4,118.7,2022-11-07 22:30:30.193885
33.0,1017.0,39.8,-253.27,-365.93,474.91,0.554,0.64,0.542,320.08,51.24,118.71,2022-11-07 22:30:31.278905
33.0,1017.0,39.7,-253.92,-365.7,474.93,0.558,0.657,0.534,319.83,52.92,116.95,2022-11-07 22:30:32.363882
33.0,1017.0,39.7,-254.41,-365.69,474.94,0.551,0.646,0.551,319.89,52.78,117.03,2022-11-07 22:30:33.448770
33.0,1017.0,39.9,-254.75,-366.0,474.94,0.55,0.643,0.551,320.15,52.9,116.67,2022-11-07 22:30:34.538064
33.0,1017.0,40.0,-255.08,-366.19,474.95,0.549,0.64,0.557,320.32,53.08,116.93,2022-11-07 22:30:35.627322
33.0,1017.0,39.8,-255.1,-366.16,474.95,0.552,0.64,0.548,317.82,56.72,111.65,2022-11-07 22:30:36.716294
33.0,1017.0,39.7,-255.13,-366.26,474.95,0.549,0.634,0.543,318.38,56.35,111.77,2022-11-07 22:30:37.801453
33.0,1017.0,39.8,-255.34,-366.21,474.96,0.553,0.649,0.549,318.48,56.8,111.34,2022-11-07 22:30:38.886493
33.0,1017.0,39.8,-255.5,-366.28,474.96,0.616,0.649,0.549,318.41,57.04,111.59,2022-11-07 22:30:39.971451
33.0,1017.0,40.1,-255.5,-366.64,474.96,0.553,0.633,0.536,318.89,57.51,111.75,2022-11-07 22:30:41.061185
33.0,1017.0,39.8,-255.43,-366.49,474.96,0.554,0.64,0.554,318.71,56.74,113.14,2022-11-07 22:30:42.150368
33.0,1017.0,39.8,-255.24,-366.72,474.96,0.539,0.634,0.537,319.22,57.52,113.69,2022-11-07 22:30:43.239598
33.0,1017.0,39.9,-255.02,-366.82,474.95,0.543,0.633,0.565,321.46,54.95,118.09,2022-11-07 22:30:44.328977
33.0,1017.0,40.0,-254.64,-367.28,474.95,0.554,0.636,0.544,321.08,54.61,118.26,2022-11-07 22:30:45.414028
33.0,1017.0,40.1,-254.12,-367.12,474.93,0.558,0.652,0.548,321.34,54.53,118.48,2022-11-07 22:30:46.499057
33.0,1017.0,40.1,-252.18,-368.45,474.9,0.669,0.703,0.527,319.06,43.89,173.35,2022-11-07 22:30:47.584043
33.0,1017.0,39.9,-249.66,-371.05,474.85,0.529,0.632,0.474,319.99,43.44,171.73,2022-11-07 22:30:48.673346
33.0,1017.0,39.8,-248.7,-372.38,474.83,0.676,0.58,0.502,317.38,42.69,186.17,2022-11-07 22:30:49.760891
33.0,1017.0,40.1,-248.34,-372.59,474.82,0.516,0.644,0.504,317.86,46.16,175.27,2022-11-07 22:30:50.852114
33.0,1017.0,39.8,-249.08,-370.2,474.83,0.583,0.611,0.606,313.08,47.63,113.48,2022-11-07 22:30:51.941560
33.0,1017.0,39.9,-249.28,-369.03,474.83,0.218,0.645,0.271,320.81,47.9,132.83,2022-11-07 22:30:53.026722
33.0,1017.0,40.1,-248.24,-369.17,474.81,0.738,0.524,0.566,318.79,38.75,143.32,2022-11-07 22:30:54.114477
33.0,1017.0,39.9,-247.86,-366.82,474.8,0.616,0.528,0.556,319.93,40.57,164.87,2022-11-07 22:30:55.201173
33.0,1017.0,39.8,-247.71,-365.94,474.79,0.667,0.598,0.628,319.09,48.88,155.73,2022-11-07 22:30:56.286265
33.0,1017.0,39.8,-248.83,-364.11,474.81,0.49,0.567,0.593,326.63,56.23,131.14,2022-11-07 22:30:57.375520
33.0,1017.0,40.0,-248.43,-364.18,474.8,0.52,0.821,0.507,332.92,81.9,169.4,2022-11-07 22:30:58.454066
33.0,1017.0,40.2,-245.27,-367.53,474.74,0.557,0.551,0.564,329.03,80.87,163.46,2022-11-07 22:30:59.540239
33.0,1017.0,39.8,-241.4,-371.82,474.67,0.392,0.365,0.59,280.9,76.52,134.45,2022-11-07 22:31:00.625215
33.0,1017.0,39.8,-238.34,-377.37,474.62,0.393,0.586,0.866,320.44,49.23,129.87,2022-11-07 22:31:01.710239
33.0,1017.0,39.9,-239.32,-379.94,474.65,0.539,0.508,0.697,333.47,41.58,114.01,2022-11-07 22:31:02.787881
33.0,1017.0,39.7,-242.45,-380.14,474.72,0.527,0.461,0.722,355.69,57.76,115.75,2022-11-07 22:31:03.873025
33.0,1017.0,39.3,-242.55,-379.41,474.72,0.656,0.632,0.745,0.38,69.25,114.97,2022-11-07 22:31:04.960738
33.0,1017.0,39.5,-241.42,-377.97,474.69,0.477,0.315,0.576,26.91,22.85,148.73,2022-11-07 22:31:06.045880
33.0,1017.0,39.6,-239.98,-375.85,474.65,0.536,0.502,0.915,356.51,30.59,124.82,2022-11-07 22:31:07.131294
33.0,1017.0,39.6,-240.94,-375.14,474.67,0.436,0.262,0.544,14.23,30.69,133.43,2022-11-07 22:31:08.216509
33.0,1017.0,39.5,-242.65,-375.51,474.71,0.459,0.463,0.605,11.41,57.43,137.3,2022-11-07 22:31:09.305755
33.0,1017.0,39.7,-243.16,-375.73,474.72,0.616,0.273,0.603,348.24,45.48,165.19,2022-11-07 22:31:10.394819
33.0,1017.0,39.5,-244.59,-377.18,474.76,0.765,0.36,0.792,340.92,26.44,126.31,2022-11-07 22:31:11.483347
33.0,1017.0,39.7,-243.52,-377.66,474.73,0.566,0.562,0.759,340.1,36.64,140.66,2022-11-07 22:31:12.568348
33.0,1017.0,38.6,-246.88,-378.99,474.81,0.568,0.501,0.635,344.5,49.85,210.75,2022-11-07 22:31:13.654894
33.0,1017.0,39.8,-256.54,-381.13,475.03,0.532,0.612,0.733,347.37,44.44,199.74,2022-11-07 22:31:14.740014
33.0,1017.0,39.6,-263.47,-381.08,475.18,0.669,0.404,0.608,339.76,54.0,201.56,2022-11-07 22:31:15.825082
33.0,1017.0,39.6,-266.7,-381.25,475.26,0.852,0.305,0.992,340.6,56.55,200.0,2022-11-07 22:31:16.910086
33.0,1017.0,39.7,-267.96,-382.2,475.29,0.467,0.927,0.32,341.98,45.39,195.96,2022-11-07 22:31:17.999310
33.0,1017.0,39.6,-267.4,-384.13,475.28,0.513,0.991,0.337,329.9,17.1,201.09,2022-11-07 22:31:19.088548
33.0,1017.0,39.4,-265.34,-385.12,475.24,0.279,0.947,-0.011,312.88,352.72,209.18,2022-11-07 22:31:20.177797
33.0,1018.0,39.8,-260.84,-383.98,475.14,0.289,0.916,-0.078,328.03,298.82,231.13,2022-11-07 22:31:21.262945
33.0,1017.0,39.4,-251.83,-380.26,474.93,0.228,0.932,-0.361,354.86,258.72,249.08,2022-11-07 22:31:22.347941
33.0,1017.0,40.0,-244.49,-377.54,474.75,0.174,0.995,-0.272,23.06,228.68,248.84,2022-11-07 22:31:23.432953
33.0,1017.0,40.0,-243.07,-376.92,474.72,0.28,1.021,-0.271,43.58,195.43,243.16,2022-11-07 22:31:24.522153
33.0,1017.0,39.7,-242.89,-374.13,474.71,0.171,1.006,-0.212,49.11,111.6,197.5,2022-11-07 22:31:25.611374
33.0,1017.0,40.1,-243.98,-372.39,474.73,0.255,0.884,-0.51,33.83,79.41,181.95,2022-11-07 22:31:26.700610
33.0,1017.0,40.0,-244.81,-373.55,474.75,0.146,0.991,-0.403,1.63,54.69,171.89,2022-11-07 22:31:27.785683
33.0,1017.0,40.2,-245.02,-375.18,474.76,0.166,0.99,-0.382,333.15,22.35,172.14,2022-11-07 22:31:28.870793
33.0,1017.0,40.3,-244.21,-375.56,474.74,0.025,0.972,-0.621,327.32,13.57,176.08,2022-11-07 22:31:29.955910
33.0,1017.0,39.6,-242.29,-375.25,474.7,0.032,0.808,-0.585,317.85,13.08,187.22,2022-11-07 22:31:31.042178
33.0,1017.0,40.4,-241.61,-375.08,474.68,0.01,0.972,-0.49,316.08,1.62,202.37,2022-11-07 22:31:32.127334
33.0,1017.0,40.4,-240.86,-374.66,474.67,0.017,0.877,-0.635,323.94,330.53,231.01,2022-11-07 22:31:33.216649
33.0,1017.0,40.6,-240.18,-374.1,474.65,-0.003,0.994,-0.534,344.85,310.78,249.02,2022-11-07 22:31:34.303074
33.0,1017.0,40.4,-239.72,-374.21,474.64,0.055,0.915,-0.515,357.87,284.01,268.16,2022-11-07 22:31:35.387945
33.0,1017.0,40.4,-238.87,-373.67,474.62,-0.022,0.838,-0.499,15.68,280.41,275.25,2022-11-07 22:31:36.477352
33.0,1017.0,40.8,-238.38,-373.3,474.61,0.008,0.819,-0.59,35.21,270.04,285.11,2022-11-07 22:31:37.566671
33.0,1017.0,40.7,-237.59,-373.51,474.59,0.045,0.894,-0.47,53.96,258.84,281.88,2022-11-07 22:31:38.655920
33.0,1017.0,40.5,-236.78,-373.76,474.57,-0.017,0.98,-0.547,74.28,185.65,208.89,2022-11-07 22:31:39.745472
33.0,1017.0,40.6,-235.83,-373.68,474.55,-0.111,0.652,-0.605,65.62,110.44,150.72,2022-11-07 22:31:40.830552
33.0,1017.0,40.6,-235.14,-373.47,474.54,-0.092,0.769,-0.566,47.13,93.51,126.14,2022-11-07 22:31:41.915601
33.0,1017.0,40.9,-234.55,-372.36,474.52,0.023,0.83,-0.463,6.83,64.15,111.11,2022-11-07 22:31:42.991231
33.0,1017.0,40.9,-234.27,-371.63,474.51,-0.106,0.814,-0.421,342.65,39.54,124.85,2022-11-07 22:31:44.080553
33.0,1017.0,40.9,-233.48,-371.25,474.49,-0.201,0.86,-0.461,328.97,15.77,140.38,2022-11-07 22:31:45.169922
33.0,1017.0,40.8,-232.78,-371.24,474.48,-0.193,0.918,-0.626,319.06,332.52,171.13,2022-11-07 22:31:46.255006
33.0,1017.0,41.0,-232.27,-371.31,474.47,-0.159,0.795,-0.571,319.69,311.93,194.88,2022-11-07 22:31:47.340048
33.0,1017.0,40.9,-232.02,-371.87,474.46,-0.119,0.467,-0.717,299.69,285.24,270.98,2022-11-07 22:31:48.430771
33.0,1017.0,41.1,-231.02,-370.84,474.44,-0.27,0.906,-0.697,324.31,268.46,292.85,2022-11-07 22:31:49.515827
33.0,1017.0,41.1,-230.99,-370.4,474.43,-0.135,0.75,-0.607,343.41,258.94,299.2,2022-11-07 22:31:50.600500
33.0,1017.0,41.3,-231.26,-370.5,474.44,-0.234,0.63,-0.545,347.41,273.74,319.79,2022-11-07 22:31:51.685664
33.0,1017.0,41.3,-231.18,-370.92,474.44,-0.087,0.748,-0.56,359.63,280.71,328.05,2022-11-07 22:31:52.774856
33.0,1017.0,41.2,-231.18,-370.79,474.44,-0.159,0.908,-0.587,348.33,289.87,355.9,2022-11-07 22:31:53.864092
33.0,1017.0,41.3,-230.82,-370.39,474.43,-0.254,0.793,-0.763,326.49,310.56,8.01,2022-11-07 22:31:54.953271
33.0,1017.0,41.3,-230.12,-370.13,474.41,-0.163,0.828,-0.782,304.94,312.21,18.76,2022-11-07 22:31:56.038492
33.0,1017.0,41.3,-229.51,-370.09,474.4,-0.124,0.536,-0.543,290.06,325.14,28.02,2022-11-07 22:31:57.123473
33.0,1017.0,41.5,-229.04,-370.11,474.39,-0.078,1.019,-0.784,279.93,239.44,123.24,2022-11-07 22:31:58.201151
33.0,1017.0,41.5,-227.55,-369.45,474.36,-0.102,0.861,-0.692,294.3,195.56,174.89,2022-11-07 22:31:59.286280
33.0,1017.0,41.4,-220.95,-371.0,474.21,-0.151,0.761,-0.547,327.65,189.4,182.7,2022-11-07 22:32:00.371203
33.0,1017.0,41.7,-219.4,-378.04,474.2,-0.02,0.622,-0.504,349.55,196.93,188.51,2022-11-07 22:32:01.460373
33.0,1017.0,41.8,-227.71,-378.18,474.39,-0.122,0.85,-0.556,350.16,194.21,181.49,2022-11-07 22:32:02.548432
33.0,1017.0,41.8,-227.96,-374.11,474.38,-0.031,0.857,-0.592,332.57,174.61,169.07,2022-11-07 22:32:03.633407
33.0,1017.0,41.7,-231.29,-373.5,474.45,0.044,0.842,-0.509,320.62,160.7,149.36,2022-11-07 22:32:04.722718
33.0,1017.0,41.9,-232.92,-373.62,474.49,-0.114,0.825,-0.594,309.66,170.26,130.37,2022-11-07 22:32:05.809248
33.0,1017.0,41.8,-227.81,-369.87,474.36,0.042,0.743,-0.583,314.61,143.14,133.83,2022-11-07 22:32:06.891497
33.0,1017.0,41.9,-232.21,-362.11,474.44,0.502,0.851,0.328,287.61,299.24,350.59,2022-11-07 22:32:07.976481
33.0,1017.0,42.1,-243.6,-355.09,474.66,0.559,0.727,0.318,281.03,297.21,348.79,2022-11-07 22:32:09.061346
33.0,1017.0,42.0,-247.02,-351.48,474.73,0.579,0.552,0.529,338.64,98.22,125.13,2022-11-07 22:32:10.146275
33.0,1017.0,41.5,-251.05,-349.08,474.81,0.475,0.62,0.542,334.52,82.21,110.04,2022-11-07 22:32:11.235644
33.0,1017.0,41.6,-254.39,-350.04,474.89,0.798,0.76,0.797,325.7,58.42,113.84,2022-11-07 22:32:12.324975
33.0,1017.0,41.6,-255.67,-349.79,474.91,0.852,0.733,0.93,343.57,49.82,110.56,2022-11-07 22:32:13.414191
33.0,1017.0,41.3,-258.24,-350.9,474.97,0.57,0.552,0.547,344.5,67.2,96.65,2022-11-07 22:32:14.504737
33.0,1017.0,41.5,-261.02,-352.75,475.04,0.57,0.609,0.438,334.21,106.39,61.52,2022-11-07 22:32:15.589740
33.0,1017.0,41.5,-261.28,-355.62,475.06,0.551,0.524,0.608,12.22,96.7,340.13,2022-11-07 22:32:16.674840
33.0,1017.0,40.9,-254.12,-362.58,474.92,0.688,0.534,0.708,48.94,10.49,294.86,2022-11-07 22:32:17.765469
33.0,1017.0,41.2,-244.69,-370.95,474.74,0.879,0.682,0.789,13.78,334.47,275.46,2022-11-07 22:32:18.850461
33.0,1017.0,41.0,-242.91,-375.11,474.71,0.622,0.557,0.723,8.88,350.23,248.52,2022-11-07 22:32:19.935336
33.0,1017.0,41.0,-240.99,-375.26,474.67,0.412,0.477,0.419,348.52,23.0,216.89,2022-11-07 22:32:21.020538
33.0,1017.0,41.0,-239.02,-375.66,474.63,0.522,0.531,0.539,329.79,39.83,219.29,2022-11-07 22:32:22.108400
33.0,1017.0,41.0,-236.6,-373.96,474.57,0.39,0.507,0.509,308.09,40.62,211.46,2022-11-07 22:32:23.193337
33.0,1017.0,41.0,-236.76,-373.24,474.57,0.452,0.475,0.533,296.74,73.3,215.67,2022-11-07 22:32:24.278173
33.0,1017.0,41.1,-241.56,-375.74,474.68,0.511,0.36,0.715,302.23,7.46,266.44,2022-11-07 22:32:25.363159
33.0,1017.0,41.0,-245.38,-379.59,474.78,0.978,0.764,0.692,334.03,11.94,303.52,2022-11-07 22:32:26.452585
33.0,1017.0,41.1,-243.07,-381.4,474.74,0.132,0.994,-0.033,15.95,84.94,267.73,2022-11-07 22:32:27.542010
33.0,1017.0,41.0,-231.16,-380.6,474.47,0.021,1.177,-0.001,1.79,78.86,226.88,2022-11-07 22:32:28.631385
33.0,1017.0,41.1,-220.25,-381.09,474.23,-0.11,1.049,-0.002,330.0,101.44,130.03,2022-11-07 22:32:29.716427
33.0,1017.0,40.9,-217.85,-382.83,474.18,-0.144,1.02,0.088,355.56,127.23,47.84,2022-11-07 22:32:30.801325
33.0,1017.0,41.0,-221.9,-383.3,474.27,-0.159,1.017,-0.069,19.56,138.8,39.67,2022-11-07 22:32:31.886376
33.0,1017.0,40.8,-225.88,-380.34,474.35,-0.121,0.894,-0.274,31.57,167.08,54.22,2022-11-07 22:32:32.975631
33.0,1017.0,40.7,-226.67,-381.05,474.37,-0.125,0.981,-0.139,46.7,187.24,77.21,2022-11-07 22:32:34.064956
33.0,1017.0,40.2,-229.47,-384.34,474.45,-0.113,0.911,-0.158,53.21,200.54,98.92,2022-11-07 22:32:35.155824
33.0,1017.0,41.3,-230.08,-385.27,474.46,0.012,0.926,-0.038,53.44,150.0,68.87,2022-11-07 22:32:36.245269
33.0,1017.0,41.2,-225.1,-384.46,474.35,-0.016,0.936,-0.16,37.69,120.91,48.14,2022-11-07 22:32:37.334706
33.0,1017.0,43.1,-220.25,-381.86,474.23,-0.07,0.96,-0.218,12.66,122.18,59.08,2022-11-07 22:32:38.425450
33.0,1017.0,41.2,-215.96,-380.52,474.14,-0.085,0.948,-0.159,10.02,92.19,72.45,2022-11-07 22:32:39.514904
33.0,1017.0,41.0,-211.74,-382.55,474.05,0.002,0.927,-0.05,352.65,76.57,96.54,2022-11-07 22:32:40.604178
33.0,1017.0,39.8,-208.45,-384.73,473.98,-0.075,1.096,-0.255,359.35,74.88,107.52,2022-11-07 22:32:41.694968
33.0,1017.0,41.0,-206.52,-385.44,473.94,-0.112,1.075,-0.26,19.41,93.43,128.72,2022-11-07 22:32:42.783510
33.0,1017.0,41.2,-206.26,-388.6,473.95,0.025,0.883,-0.231,26.57,111.45,160.29,2022-11-07 22:32:43.872749
33.0,1017.0,43.2,-208.14,-391.61,474.0,0.018,1.077,-0.248,30.5,151.42,191.02,2022-11-07 22:32:44.963348
33.0,1017.0,41.1,-207.33,-388.38,473.97,0.038,0.996,-0.23,16.13,183.76,216.93,2022-11-07 22:32:46.048358
33.0,1017.0,41.4,-206.56,-383.91,473.94,0.111,0.911,-0.183,9.72,189.65,226.85,2022-11-07 22:32:47.133402
33.0,1017.0,41.3,-211.05,-382.31,474.03,0.11,1.009,-0.023,71.66,193.77,220.43,2022-11-07 22:32:48.218492
33.0,1017.0,41.2,-220.04,-384.55,474.24,-0.182,0.938,-0.059,9.35,10.17,40.85,2022-11-07 22:32:49.307811
33.0,1017.0,41.1,-230.34,-388.06,474.48,-0.137,0.925,-0.0,291.99,8.55,38.9,2022-11-07 22:32:50.397201
33.0,1017.0,41.1,-232.8,-388.86,474.53,-0.108,1.072,-0.075,273.52,153.48,256.9,2022-11-07 22:32:51.483749
33.0,1017.0,41.1,-228.38,-387.73,474.43,-0.163,0.919,-0.235,298.08,152.03,273.95,2022-11-07 22:32:52.568842
33.0,1017.0,40.6,-225.55,-386.85,474.37,-0.084,0.977,-0.196,322.41,167.38,269.41,2022-11-07 22:32:53.658254
33.0,1017.0,41.0,-223.71,-388.61,474.33,0.002,1.06,-0.087,321.17,157.66,249.51,2022-11-07 22:32:54.747751
33.0,1017.0,41.0,-221.43,-392.24,474.29,0.034,1.258,-0.126,310.01,155.0,232.5,2022-11-07 22:32:55.837004
33.0,1017.0,40.8,-216.46,-390.72,474.18,-0.087,0.935,-0.139,295.33,154.48,213.89,2022-11-07 22:32:56.922134
34.0,1017.0,41.1,-212.44,-385.13,474.07,-0.083,1.071,-0.339,288.39,132.62,235.78,2022-11-07 22:32:58.007293
33.0,1017.0,41.1,-210.97,-381.54,474.03,-0.013,1.169,-0.291,302.83,100.12,269.47,2022-11-07 22:32:59.092486
33.0,1017.0,40.9,-209.79,-379.75,474.0,0.051,0.923,-0.156,322.63,99.55,290.08,2022-11-07 22:33:00.177513
33.0,1017.0,40.9,-210.28,-378.61,474.0,0.03,1.18,-0.337,342.71,111.44,320.41,2022-11-07 22:33:01.262584
33.0,1017.0,40.8,-213.41,-378.57,474.07,0.027,0.893,-0.154,356.54,122.37,335.0,2022-11-07 22:33:02.352149
33.0,1017.0,41.2,-214.43,-377.69,474.09,0.04,0.79,-0.258,10.75,147.6,339.41,2022-11-07 22:33:03.441156
33.0,1017.0,41.0,-209.93,-376.26,473.99,0.081,0.726,-0.138,358.91,124.13,323.37,2022-11-07 22:33:04.530725
33.0,1017.0,40.4,-207.01,-378.13,473.93,0.086,0.761,-0.079,343.31,107.84,292.63,2022-11-07 22:33:05.615038
33.0,1017.0,41.1,-206.98,-381.39,473.94,0.083,1.029,-0.151,325.72,96.64,266.55,2022-11-07 22:33:06.700179
33.0,1017.0,40.9,-206.84,-383.91,473.94,-0.176,0.888,-0.109,305.64,125.61,208.66,2022-11-07 22:33:07.785315
33.0,1017.0,41.1,-205.82,-385.26,473.93,-0.094,1.006,-0.211,312.09,141.34,185.08,2022-11-07 22:33:08.874587
33.0,1017.0,41.1,-204.94,-385.7,473.91,-0.137,1.257,-0.067,346.01,142.24,182.13,2022-11-07 22:33:09.963872
33.0,1017.0,41.2,-205.1,-387.08,473.92,-0.079,0.946,-0.167,353.93,142.28,175.15,2022-11-07 22:33:11.053099
33.0,1017.0,41.1,-203.27,-390.31,473.89,-0.121,0.864,-0.181,5.06,140.01,178.32,2022-11-07 22:33:12.138091
33.0,1017.0,41.0,-197.46,-402.42,473.8,-0.074,0.948,-0.199,348.56,132.31,209.81,2022-11-07 22:33:13.223123
33.0,1017.0,41.1,-209.42,-415.14,474.1,0.046,0.889,-0.201,325.33,102.01,247.44,2022-11-07 22:33:14.308148
33.0,1017.0,41.2,-235.95,-422.74,474.71,-0.025,0.851,-0.199,317.28,72.52,277.94,2022-11-07 22:33:15.397087
33.0,1017.0,41.1,-253.07,-427.37,475.1,-0.024,0.99,-0.181,313.96,50.35,304.24,2022-11-07 22:33:16.486266
33.0,1017.0,40.6,-262.2,-410.24,475.25,0.123,0.991,-0.105,347.28,7.12,339.51,2022-11-07 22:33:17.574045
33.0,1017.0,41.2,-266.72,-397.96,475.31,0.084,1.098,-0.289,356.4,6.29,331.59,2022-11-07 22:33:18.659075
33.0,1017.0,41.1,-263.06,-379.51,475.17,-0.087,1.105,-0.386,23.75,13.84,314.68,2022-11-07 22:33:19.748392
33.0,1017.0,41.3,-245.24,-373.73,474.76,-0.039,1.068,-0.28,56.04,27.22,320.66,2022-11-07 22:33:20.837609
33.0,1017.0,41.1,-220.71,-382.65,474.25,-0.08,1.053,-0.329,81.45,12.77,301.5,2022-11-07 22:33:21.922677
33.0,1017.0,41.1,-218.27,-404.94,474.26,-0.025,1.033,-0.308,61.47,206.46,119.65,2022-11-07 22:33:23.007719
33.0,1017.0,41.0,-228.3,-413.42,474.51,-0.04,1.098,-0.252,29.43,222.09,120.49,2022-11-07 22:33:24.092737
33.0,1017.0,41.0,-227.67,-423.4,474.53,-0.078,0.998,-0.268,13.45,241.86,142.27,2022-11-07 22:33:25.181941
33.0,1017.0,42.0,-229.97,-431.22,474.6,0.109,1.055,-0.194,355.05,243.69,133.31,2022-11-07 22:33:26.268226
33.0,1017.0,41.2,-230.05,-418.79,474.57,0.047,0.987,-0.279,348.55,244.68,143.93,2022-11-07 22:33:27.353330
33.0,1017.0,41.3,-233.82,-403.75,474.6,0.09,0.838,-0.169,348.95,227.68,135.44,2022-11-07 22:33:28.442705
33.0,1017.0,41.3,-239.73,-402.36,474.73,0.028,0.9,-0.145,358.26,207.03,126.57,2022-11-07 22:33:29.532048
33.0,1017.0,41.1,-235.37,-414.07,474.67,0.031,0.845,-0.164,6.55,177.85,108.42,2022-11-07 22:33:30.621273
